day_of_the_week,AFHL IT Equity,AFPR IT Equity,AFRE IT Equity,ALHE IT Equity,ALRPR IT Equity,AMOT IT Equity,ARD IT Equity,ARKO IT Equity,ARPT IT Equity,ASHG IT Equity,ASPR IT Equity,AVNRL IT Equity,AZRG IT Equity,BCOM IT Equity,BIG IT Equity,BLSR IT Equity,BTX IT Equity,BYSD IT Equity,CEL IT Equity,CGEN IT Equity,CLIS IT Equity,CRNT IT Equity,DANE IT Equity,DEDRL IT Equity,DELT IT Equity,DIFI IT Equity,DIMRI IT Equity,DISI IT Equity,DLEA IT Equity,DLEKG IT Equity,DRAL IT Equity,DSCT IT Equity,DXIL IT Equity,ECJM IT Equity,ECP IT Equity,ELAL IT Equity,ELCO IT Equity,ELTR IT Equity,ENRG IT Equity,EQTL IT Equity,ESLT IT Equity,FBRT IT Equity,FIBI IT Equity,FORTY IT Equity,FOX IT Equity,FRUT IT Equity,FTIN IT Equity,GILT IT Equity,GZT IT Equity,HAML IT Equity,HAP IT Equity,HARL IT Equity,HLAN IT Equity,HLDSL IT Equity,IBLD IT Equity,ICL IT Equity,IDIN IT Equity,IGLD IT Equity,ILCO IT Equity,INRM IT Equity,ISRAL IT Equity,ISRS IT Equity,ISTA IT Equity,JOEL IT Equity,KEN IT Equity,KLIL IT Equity,KMDA IT Equity,KRUR IT Equity,LPSN IT Equity,LUMI IT Equity,LVPR IT Equity,MDTR IT Equity,MGDL IT Equity,MGIC IT Equity,MGOR IT Equity,MISH IT Equity,MLSR IT Equity,MLTM IT Equity,MMHD IT Equity,MNKD IT Equity,MTDS IT Equity,MTRN IT Equity,MTRX IT Equity,MYL IT Equity,MZOR IT Equity,MZTF IT Equity,NAWI IT Equity,NFTA IT Equity,NICE IT Equity,NSTR IT Equity,NTO IT Equity,NVMI IT Equity,ONE IT Equity,OPK IT Equity,ORA IT Equity,ORL IT Equity,PHOE1 IT Equity,PLRM IT Equity,PLSN IT Equity,POLI IT Equity,PRGO IT Equity,PTBL IT Equity,PTNR IT Equity,PZOL IT Equity,RATIL IT Equity,RDHL IT Equity,RIT1 IT Equity,RMLI IT Equity,SAE IT Equity,SALG IT Equity,SCOP IT Equity,SKBN IT Equity,SLARL IT Equity,SMT IT Equity,SODA IT Equity,SPEN IT Equity,SPNS IT Equity,SPNTC IT Equity,STRS IT Equity,TDRN IT Equity,TEVA IT Equity,TSEM IT Equity,UNON IT Equity,VILR IT Equity,ZUR IT Equity
4,-0.01626426911809274,-0.004804392587508579,-0.0007922674694977025,0.00843245442651241,0.013392857142857142,0.011104907793499328,-0.010156703424260012,-0.003964321110009967,-0.0014664925578690715,-0.008688783570300208,0.002843601895734597,-0.010508474576271264,0.010617120106171201,-0.04186320754716981,-0.006806282722513089,0.0,NA,0.00676818950930626,-0.012289485662266727,-0.0027494108405341712,0.016483516483516484,-0.030359355638166025,-0.003762227238525207,-0.007046764894298526,0.005700325732899023,0.008480825958702065,0.003987594151528578,0.009376172021502689,-0.006342494714587738,0.0,0.0,-0.004850444624090572,-0.0031733942625031732,0.002271006813020439,0.00438382854359474,0.04244031830238737,-0.004780114722753346,0.010032102728731942,0.013297872340425532,-0.0056461731493099125,-0.0043969849246231155,-0.0011747430249632893,-0.014371812702828002,-0.015371477369769428,-0.00012476606363069246,0.0019083969465648854,0.0,0.009333913059916633,-0.004054054054054054,0.00669383003492433,-0.022099447513812154,0.013498920086393088,0.014823261117445839,-0.008400537634408602,-0.0038928639964908277,0.004232397075798384,-0.000572737686139748,0.03307888040712468,0.007662835249042145,0.017953321364452424,-0.01517509727626443,-0.007465339495200853,0.008,-0.0043023970497848806,-0.0007880220646178094,0.002213788741302973,-0.027958387516254877,-0.013557737260402058,-0.0032042723631508676,0.0012315270935960591,0.007761194029850746,-0.0004287245444801471,-0.005806451612903201,-0.0020695364238410598,0.0011702750146284377,-0.010973936899862825,0.010558069381598794,-0.0053655264922870555,0.0,NA,0.006167400881057269,-0.009856139661395551,-0.0013953488372093023,NA,0.00529500756429652,0.004290968532897425,-0.005225653206650831,-0.0073559460563955865,-0.007334963325183374,0.001234290843806104,0.014492753623188406,0.00021204410517387616,0.0,0.06200317965023847,-0.00851900393184797,0.018556701030927755,-0.0008756567425569177,0.02522421524663677,0.014470677837014471,0.0009528346831824678,0.007093184979137691,0.004073319755600814,-0.025657894736842105,-0.0059972583961617545,0.008498583569405221,0.03627736108985159,-0.0036496350364963502,0.001665741254858412,-0.01833976833976834,-0.000544069640914037,0.030778764718033463,-0.0015974440894568431,0.0029940119760478285,-0.0017401392111368909,NA,0.000580130529369075,-0.013646157529327269,-0.010736196319018405,-0.002942137953579601,-0.00031269543464665416,-0.01034340091021928,0.048259493670886076,-0.002722940776038121,0.0023971234518577705,0.01773810868828373
5,-0.010269049086054631,0.002758620689655172,0.009990485252140819,-0.00434793194964747,-0.0030207677784770295,-0.006755415980052911,0.029610085019055994,-0.058706467661691596,0.005379076770612756,-0.010813887307911212,-0.001890359168241966,0.014045906132237147,-0.001969796454366382,-0.0006153846153846154,-0.0031628887717448603,-0.009548611111111112,NA,0.0025210084033613447,-0.008755760368663594,-0.052776683733753445,-0.0036036036036036037,-0.0010649627263045794,0.006042296072507553,0.012903225806451613,0.012955465587044534,0.004753199268738574,0.01831421006178288,0.014367104285360444,-0.004964539007092199,0.01059135039717564,-0.024963289280469897,0.00825886812889253,-0.00038201961033999744,-0.01661631419939577,0.015033947623666343,0.05597964376590326,-0.002881844380403458,0.004966229638458482,0.026246719160104987,0.0017350157728706626,-0.022082018927444796,-0.00014701558365186709,-0.004860457823769207,-0.0008673026886383347,-0.001996506114299975,-0.015873015873015872,-0.021234119782214157,-0.01711390698088214,-0.009724106739032113,-0.007805724197745013,0.03389830508474576,0.006393180607352157,0.010561797752808988,0.012876990850559133,-0.01874225952937939,-0.01800766283524904,0.013753581661891117,0.06116584564860427,-0.015209125475285171,0.006328457308849489,0.0,0.0,0.004216269841269841,0.013580246913580247,-0.014037854889589906,-0.002840012622278321,-0.010033444816053512,-0.009794628751974723,-0.03857487275649612,-0.0012300123001230013,-0.028139810426540283,-0.011151619129315867,-0.007138221933809239,-0.0008295313148071339,0.007597895967270602,0.00889967637540453,-0.007462686567164179,-0.018880647336480108,0.0010065425264217413,NA,0.009632224168126095,-0.0056821742672710325,-0.008849557522123894,NA,-0.017682468021068473,-0.017090539165818923,0.0019102196752626551,0.02428983120625772,-0.035303776683087026,-0.013448391796481005,0.012605042016806723,-0.021623913504345983,0.017059301380991064,-0.06437125748502993,-0.01520158625247852,-0.005398110661268441,-0.007887817703768623,0.0005467468562055768,-0.009009009009009009,-0.007615421227986673,0.008976660682226212,0.01859364435429344,0.04659014179608373,-0.0034476814342354768,0.03089887640449442,-0.07902511078286559,-0.005494505494505495,0.005543237250554324,-0.011799410029498525,0.005988023952095809,-0.014028056112224449,0.004800000000000052,0.001658374792703151,-0.002324230098779779,NA,-0.0026090737788084573,-0.0220873786407767,0.009302325581395349,-0.027868852459016394,-0.003440725680325305,0.08862876254180602,0.0,-0.010921501706484642,-0.0027899561578318055,0.015319715808170592
1,0.03735214774849554,-0.000687757909215956,0.0025121683152771234,0.008737331567933616,0.005681100871102134,0.005950105972690237,-0.020785876993166287,0.004228329809725219,0.015807003147681867,0.014269275028768673,0.006628787878787879,-0.018581081081081082,0.003289473684210526,0.04418103448275862,0.0031729243786356425,0.006134969325153374,NA,0.005029337803855826,0.07856810785681079,-0.026195426195426197,0.01235684147076552,-0.010021321961620444,0.009009009009009009,-0.019745222929936305,-0.0015987210231814548,-0.007641921397379912,-0.00021668472372697725,0.038217338217338165,-0.008553100498930863,-0.02096069868995633,0.0,0.007116959849603806,-0.004840764331210191,0.0069124423963133645,0.017200191113234592,0.03855421686746997,0.01348747591522158,0.006720695789681755,-0.0034100596760442583,0.010234608723035742,0.005806451612903226,-0.0004411116012351125,-0.0009453285016543249,0.013020833333333334,0.012003000750187547,0.016129032258064516,0.011867235305025033,0.003768209838314886,0.013016670472710665,0.002913752913752914,0.007285974499089253,-0.0021175224986765486,0.018456748943740272,-0.007360321177651389,0.007432546137880678,-0.0031213421771361686,-0.010740531373657434,0.05029013539651837,0.007722007722007722,-0.004226804123711364,-0.0013170025023048666,-0.0071633237822349575,0.0014818473697209187,0.0097442143727162,-0.0035194368900975845,-0.012658227848101266,-0.00945945945945946,0.006541161455009573,-0.04318751741432154,0.010467980295566502,-0.005790917403230723,0.0039037085230968433,-0.010457516339869306,0.007056870070568701,0.000580046403712297,0.019246190858059342,0.010526315789473684,0.004123711340206186,0.009552538964303671,NA,0.007805724197745013,-0.0007983696451458123,0.015037593984962405,NA,0.04481041746457296,0.009935831090871455,-0.015252621544327931,0.01607717041800643,0.02425531914893617,0.020901965239123025,0.0024896265560165973,0.005417118093174431,0.003993610223642172,0.00032,0.005369127516778523,0.023066485753052954,0.009717314487632508,0.008743169398907104,-0.009848484848484848,0.021103117505995205,-0.024774158226115523,0.01294390972452705,0.05741935483870968,0.013665455803494205,-0.019073569482288905,-0.011708099438652694,0.0009208103130755065,-0.012127894156560088,0.022885572139303482,0.0,0.01402439024390244,-0.0011373976342129207,0.0034768211920530178,0.008736167734420501,NA,0.002179915709925883,0.009183420203524448,0.019969278033794162,0.014502529510961214,-0.0018832391713747645,0.028417818740399385,-0.026415094339622643,-0.002070393374741201,0.0002664535038635758,-0.0030614476273781634
2,-0.004700940188037608,0.0072264280798348245,0.003758809710258418,-0.017655778128723026,-0.004895807180517198,-0.01353090001640619,-0.006687990694969468,0.010526315789473684,-0.020347884805361996,0.000794191059677837,0.0018814675446848542,0.005851979345955211,-0.007868852459016393,0.02181925401739643,0.004217185028993147,0.03832752613240418,NA,0.004170141784820684,0.014224137931034483,0.041417591801878734,-0.013396844298898482,-0.007107473616196449,-0.017857142857142856,0.010396361273554255,0.006405124099279423,0.0062339567290062336,0.003684438664932813,0.0028225332235682597,0.0050323508267433505,0.0008920606601248885,0.0,0.008,-0.004736303123399898,-0.009153318077803204,0.005166744950681071,0.017014694508893955,0.009505703422053232,0.008050265069703515,0.0017108639863129909,0.011689526184538654,-0.02052597819114817,0.030744336569579287,0.00930452609998423,0.002570694087403599,-0.0038299975290338522,0.02603174603174603,-0.012277808319589517,0.0,-0.005861136158701533,-0.003486345148169669,-0.014466546112115732,-0.002122015915119363,-0.025327510917030567,0.023255813953488372,-0.005651605000139126,-0.006653620352250489,0.021142857142857144,0.0011049723756906078,-0.007662835249042145,-0.0017600165648617163,-0.005143083212448906,-0.007575757575757576,0.0007398273736128237,0.009650180940892641,-0.03451597367153636,-0.011217948717948718,-0.0034106412005457027,0.011570771913139958,-0.07018054746651135,0.005484460694698354,-0.01747394236664623,-0.014689997839706103,-0.010568031704095138,-0.00041220115416323167,-0.0005797101449275362,0.004720692368214005,-0.002976190476190476,0.05612594113620808,-0.00796812749003984,NA,-0.0017211703958691911,-0.0011038920078218157,0.002777777777777778,NA,-0.026759530791788857,-0.007378561180569789,-0.000484027105517909,0.004746835443037975,-0.003739094308267553,0.0003338155112940915,-0.0037251655629139072,0.0021551724137931034,0.003977724741447892,0.0036788227767114525,0.0026702269692923898,0.03315649867374005,-0.015748031496062992,-0.018418201516793065,-0.0045906656465187455,0.004697040864255519,0.024,-0.0049148099606815205,0.019524100061012812,0.026450511945392493,0.008333333333333255,-0.06880882830249933,-0.0036798528058877645,-0.005022321428571429,0.026264591439688716,-0.005952380952380952,-0.003006614552014432,0.0017080391710316556,-0.00131991420557675,0.0005773672055427252,NA,0.01000580046403709,0.007870142646335464,-0.002259036144578313,-0.009474734042553192,0.010062893081761006,0.012322628827483197,0.004651162790697674,0.004149377593360996,-0.0015982951518380393,-0.004715946479491067
3,-0.007034468897598231,0.008541168431841476,0.005929162115774692,-0.001357325680601845,-0.00479374290399899,0.013716496559934038,-0.0002927400468384075,0.005208333333333333,-0.0029332999752367792,-0.009522729849223418,0.004694835680751174,-0.0010266940451745768,0.033707865168539325,-0.018323474246140527,0.012073490813648294,0.00587248322147651,NA,-0.009966777408637873,-0.0055248618784530384,-0.04920049200492005,-0.006185878092939047,-0.0010845986984815619,0.005303030303030303,-0.0077170418006430866,-0.010342084327764518,-0.010568513119533527,0.0,-0.03987334349712677,0.0016690510252742013,-0.006238859180035651,0.0,0.005555555555555616,-0.0029581993569131834,-0.024634334103156273,0.004672897196261682,0.0007604562737642154,0.0006277463904582549,0.007791195948578107,-0.002561912894961547,0.019411492836234785,0.019646365422396856,0.002997002997002997,-0.00390625,-0.008547008547008548,-0.01463475133325065,-0.01608910891089109,0.0031539888682745824,-0.008908189174438187,0.007709750566893424,-0.008746355685131196,0.0,-0.007974481658692184,-0.02217741935483871,0.018774703557312252,-0.005207750027998694,0.027580772261623327,-0.0027979854504756574,-0.03237674760853569,0.02702702702702703,-0.0074673304293715465,0.014183457051961923,-0.0003635041802980734,0.0034499753573188764,-0.014934289127837515,-0.014133688061190555,-0.013614262560777957,-0.004106776180698152,0.00673769978063303,0.12590040714062012,-0.004242424242424243,-0.0062402496099844,0.007454505590879143,-0.005785491766800103,0.0008247422680412372,0.00580046403712297,-0.012081888354402059,0.020149253731343283,0.01814646791963707,-0.002259036144578313,NA,0.010344827586206896,-0.0030101144053971706,-0.007848568790397045,NA,-0.00903954802259887,-0.0024778030146603344,-0.01791767554479419,0.003937007874015748,-0.02043369474562135,0.010567296996662959,0.0,0.0,-0.003169572107765452,-0.0038247011952191236,0.004660452729693742,0.004492939666238694,0.0008888888888888889,-0.018211920529801324,-0.014604150653343582,-0.020570359981299673,0.0028782894736842104,-0.0036219953901876854,-0.03052064631956912,0.0033250207813798837,0.016528925619834753,-0.049843150923666625,-0.003693444136657433,0.009534492428491307,-0.02085308056872038,-0.013609145345672292,-0.0018094089264173703,0.003978629078094805,-0.006773500743432859,-0.0075014425851125215,NA,-0.0031586503948313645,-0.011957052220595413,0.0007547169811320754,-0.0013425071320691392,0.01774595267745953,-0.02397639247510144,-0.009837962962962963,0.002066115702479339,0.0013340448239060833,0.010798898071625294
4,-0.018317984009715616,0.005420054200542005,0.005894214363269738,0.007131232326370315,-0.008112561794904298,0.001692441865485443,0.024304538799414348,-0.01243523316062179,0.00686194182712008,-0.003319217122582226,0.001869158878504673,0.005138746145940391,-0.005115089514066497,0.03115814226925338,0.007780082987551867,-0.013344453711426188,NA,0.014261744966442953,-0.00641025641025641,-0.01207416990081932,0.0012145134355548808,-0.01737242128121607,0.0007535795026375283,0.0038885288399222295,-0.0040192926045016075,-0.009944751381215469,0.0010796804145972792,0.0061072431904238425,0.0049988098071887645,-0.0008968609865470852,0.002108433734939759,0.004209418574059368,0.005804953560371517,-0.03157063930544594,0.005581395348837209,0.06003039513677816,0.011292346298619825,0.001352918438345574,0.007277397260274046,0.036723590751095665,0.0035324341682723185,-0.0038417757541263516,0.005019607843137255,0.0034482758620689655,0.007300188797986155,-0.011949685534591196,0.007767708525984835,-0.007570823835884268,0.023177317731773176,0.004411764705882353,-0.010091743119266056,0.006430868167202572,-0.0016036655211912943,0.0022631749110895573,0.022910216718266214,-0.01495398773006135,-0.009539842873176206,0.02547528517110266,-0.009774436090225564,0.007523510971786882,0.008887727094497354,-0.0032727272727272726,0.003929273084479371,0.008489993935718617,-0.012987012987012988,-0.0006572461386789353,0.002061855670103093,0.016653696498054475,0.0072322670375521555,0.007303712720632989,-0.0037676609105180532,-0.0017410228509249432,0.004700089525514695,0.0008240626287597857,-0.01384083044982699,-0.003736836145396897,0.0036576444769568397,0.009548058561425843,0.0015094339622641509,NA,0.0008532423208191126,0.00372649825287402,0.0018613308515588647,NA,-0.010642341315089319,0.004553922583316084,0.04043392504930966,0.005098039215686275,0.037037037037037035,0.02146395156851954,0.005816368923971749,0.0036559139784946237,-0.022257551669316374,-0.011198208286674132,0.0145791915175613,0.0012779552715654226,0.007104795737122558,0.010680157391793142,0.0070202808112324495,0.00477326968973747,-0.00984009840098401,-0.004296100462656973,-0.029012345679012345,0.0,0.018970189701897098,0.029897285399853177,0.009267840593141797,0.011666666666666667,0.001936108422071636,0.003863134657836645,0.002416918429003021,0.007246376811594177,0.002661343978709097,0.0005813953488372093,NA,0.007345527869796951,-0.001975796492961225,0.013574660633484163,-0.00016803898504453034,0.04252064851636586,-0.015117157974300832,-0.023378141437755698,0.004810996563573883,-0.0001332267519317879,0.004687670336858245
5,0.0,0.006570080862533693,0.001233616037008481,0.011462382703369757,-0.017891373801916934,0.0025343735183828756,0.0005717552887364208,-0.013641133263378775,0.0167963584579391,-0.002181901699586561,0.011194029850746268,-0.005112474437627812,0.014781491002570694,0.014538198403648802,0.004117344312918168,0.006762468300929839,NA,-0.0041356492969396195,0.016344086021505378,0.002182453077258839,-0.0009097801364670204,0.027624309392265192,0.00677710843373494,-0.005810200129115558,0.00887812752219532,0.000744047619047619,0.0,-0.002063858200801318,-0.0023685457129322598,0.0017953321364452424,0.02374511571986775,0.004715745349751143,0.0020520713094780044,-0.029339853300733496,0.018501387604070305,0.03942652329749104,0.04931761786600496,0.004632310364794441,-0.0059498512537186805,0.018221574344023325,0.0176,0.005142122553920868,-0.0032776650538473544,0.007731958762886598,-0.02161689366487567,0.019096117122851686,-0.008258396035969904,0.002383629196080066,-0.00725753243897075,0.0026354319180087846,0.0009267840593141798,0.005324813631522897,0.016062413951353834,0.01,-0.020691173233546065,-0.039314908524717786,-0.0033994334277620396,0.021134593993325918,-0.05087319665907365,-0.00643020120306995,-0.007513926674439672,0.057278365560014595,0.016389432485322895,0.01503307276007216,0.009056732740943266,0.008220979940808944,-0.01577503429355281,0.004898958971218616,0.0022093344380005524,0.015105740181268883,0.0003151591553734636,-0.008720296490080662,0.016707507239919806,0.008233841086867023,0.0,-0.00022732439190725165,0.028425655976676383,0.013240857503152586,-0.00276312484300427,NA,-0.0068201193520886615,0.010927639882204566,0.010218300046446818,NA,-0.003073376872839032,0.012981660828353597,-0.002843601895734597,0.01443620756925478,0.010673234811165846,-0.0016163793103448276,0.0037174721189591076,-0.00042854081851296334,0.02195121951219512,-0.0033975084937712344,-0.003919007184846506,0.014039566049776754,0.003527336860670194,0.0016685205784204673,0.0038729666924864447,0.019002375296912115,0.0,0.005310321938267508,0.012078830260648443,-0.006296603148301574,0.002659574468085144,0.006055209260908241,-0.0009182736455463728,0.014277869302580999,-0.01642512077294686,0.006047278724573941,-0.0028129395218002813,0.006857014388489234,0.016589250165892504,-0.011040092969203951,NA,0.0038604518158422154,0.00544419698094531,-0.010416666666666666,-0.011428571428571429,0.047828638497652586,-0.0023023791250959325,0.0005984440454817474,0.013679890560875513,0.00039973351099267156,-0.010091145833333407
1,0.005154639175257732,-0.011715481171548118,0.03203449869089789,0.0030012025603792236,0.004554326610279766,0.0,-0.004571428571428572,0.025531914893617082,0.011732046167890135,-0.021176199792841497,-0.0018450184501845018,-0.011990407673860913,0.0037998733375554147,0.013346445630795168,0.0005125576627370579,-0.0008396305625524769,NA,0.009966777408637873,0.0025391451544646637,-0.01524390243902439,-0.021095765670056155,-0.027526881720430132,-0.005983545250560957,-0.012987012987012988,-0.0008,0.03717472118959108,0.0,-0.014111922141119249,0.003798670465337132,-0.014336917562724014,-0.0064591896652965355,-0.010430247718383311,0.0006399590426212722,-0.0654911838790932,-0.01044504995458674,-0.0006896551724137539,0.01093703813183565,-0.005763688760806916,-0.00555793073963237,0.011166785969935577,-0.00880503144654088,-0.00014210601108426886,-0.006890072032571249,-0.0008525149190110827,-0.011621966794380588,-0.01311680199875078,-0.011843079200592153,-0.00427936709652879,-0.004209127159946832,-0.002628504672897196,0.002777777777777778,-0.045550847457627115,0.023035230352303523,0.0028744809964867456,-0.009215554057091563,-0.019448946515397084,0.05685048322910745,-0.016339869281045753,-0.0072,0.005427974947807981,-0.017752251664273588,-0.00759144237405107,0.0,-0.0005924170616113745,0.009991532599491955,-0.003913894324853229,-0.04390243902439024,0.006855575868372943,-0.04050702672912648,-0.008928571428571428,0.002835538752362949,-0.0004398504508466871,-0.020157756354075348,-0.002041649652919559,0.005847953216374269,-0.009208731241473396,0.002834868887313962,0.01431238332296204,-0.022670025188916875,NA,0.00944206008583691,0.000988358181004725,-0.0036781609195402297,NA,0.0015414258188824663,0.0024410089503661514,-0.005703422053231939,-0.005384615384615384,0.005686433793663688,-0.0052887209929843495,0.0,-0.0019292604501607716,0.0015910898965791568,-0.0063311688311688315,-0.024262295081967214,-0.008181246066708694,-0.014938488576449912,0.018878400888395337,-0.010802469135802469,-0.006993006993006993,-0.0005521048999309869,-0.0006602839220864972,-0.010050251256281407,0.003168250792062698,-0.021220159151193744,-0.024075057532306644,-0.011029411764705883,0.010828370330265295,-0.0275049115913556,-0.00819672131147541,-0.012693935119887164,-0.003349335715083175,-0.004079634464751959,-0.0099882491186839,NA,0.003418316479133994,-0.0002461235540241201,-0.002255639097744361,-0.03162189731383883,0.04592551106132736,0.024615384615384615,-0.03409090909090909,0.01417004048582996,0.012120404901438465,0.03650115093719179
2,0.04512820512820513,0.006773920406435224,0.014923145799134457,-0.000666857855620192,0.006347150259067357,-0.003370622275342069,0.003444316877152698,-0.013485477178423353,0.008518401328929942,0.023868312757201592,0.012939001848428836,-0.0062413314840497735,0.0138801261829653,-0.005545542769998614,0.007684426229508197,-0.004201680672268907,NA,0.006578947368421052,-0.019417475728155338,0.021671826625386997,0.006201550387596899,0.006855373728438794,-0.10835214446952596,-0.003947368421052632,0.012810248198558846,-0.0035842293906810036,0.0010785159620362382,-0.021594274432379074,0.005676442762535478,-0.0036363636363636364,0.02364066193853428,0.0002635046113307582,0.00025581990278843696,0.0035938903863432167,0.0,-0.012422360248447282,-0.003216374269005848,0.01004830917874396,0.004729148753224395,-0.00014158289678606824,0.020621827411167512,0.005827174530983513,-0.0001576789656259855,0.026450511945392493,-0.01317999741568678,0.0189873417721519,0.0056179775280898875,-0.0023881809216251496,0.0055617352614015575,0.007320644216691069,-0.013850415512465374,0.007214206437291898,0.02052980132450331,0.0028662420382165603,0.0017581669691470183,-0.004545454545454545,0.011296395911780527,-0.008859357696566999,0.0040290088638195,-0.000934385382059895,0.00903654485049843,-0.0017385257301808068,0.00024067388688327315,-0.0005927682276229994,0.03822937625754527,0.005566470203012442,0.02696793002915452,0.005295808745649872,0.037334865020103386,0.0006006006006006006,0.0,-0.007700770077007701,-0.0015652951699463074,0.0061374795417348605,0.03313953488372093,-0.0025243832472748137,0.007067137809187279,0.025153374233128835,-0.004896907216494845,NA,-0.007653061224489796,0.006942856548943047,0.004153207198892478,NA,-0.006540977298961139,0.012581168831168832,-0.016730401529636712,0.006573859242072699,0.031098546042003232,0.006944444444444444,0.007818930041152264,0.008805841924398625,-0.007942811755361398,0.003920927952948864,-0.012096774193548387,0.006345177664974619,-0.0008920606601248885,0.0038147138964577656,-0.00858034321372855,0.009389671361502348,-0.00027620494406849883,0.002642880740006607,-0.012055837563451776,0.0006648936170212766,-0.0027100271002710413,-0.005260293850897837,0.004646840148698885,-0.018746652383502947,0.012121212121212121,-0.001652892561983471,-0.002653061224489796,-0.0051529069116164694,-0.0026216614779615093,0.008902077151335312,NA,0.0002838892831796245,0.06597735105859183,0.01733232856066315,0.0019311797752808988,0.051137884872824634,0.018018018018018018,0.07698658410732714,0.014637391882900865,0.012764837478615607,0.023371404399323205
3,0.005888125613346418,-0.005046257359125316,0.005881488016468166,-0.009974967499239313,-0.014544986484747072,0.005918538138335155,-0.006006864988558352,0.013669821240799278,-0.009620522474030717,0.014124942581534301,0.014598540145985401,0.0157013258897418,-0.008711885500933417,0.0029276453366792136,-0.003050330452465684,-0.038818565400843885,NA,-0.007352941176470588,-0.034438226431338786,-0.017316017316017316,0.00539291217257319,0.004831978915001073,-0.02109704641350211,0.011228533685601057,-0.008695652173913044,0.011151079136690648,0.0,-0.04388951948543316,-0.009172154280338664,0.010948905109489052,0.010392609699769052,0.00869336143308734,-0.0001278772378516624,-0.012533572068039392,-0.01330885727397889,-0.021663172606568793,-0.005573481959518921,-0.009948345131050315,-0.002139495079161318,-0.0021240441801189465,0.015853279452906436,0.008902077151335312,0.003942595805078063,0.0199501246882793,0.014141678669634674,-0.003105590062111801,0.00018621973929236498,-0.006222196377169843,-0.000663716814159292,0.0,0.0028089887640449437,0.005509641873278237,-0.007787151200519144,-0.007303906001905367,-0.012285568702938275,0.019095060190950603,-0.011702127659574468,-0.01638733705772812,0.01043338683788122,0.0013509300633898662,0.005136309758988362,0.0,0.00048123195380173246,0.004744958481613286,-0.006136950904392765,-0.0022793878215564964,0.0,0.0009030704394942806,-0.02547065337763012,-0.004201680672268907,0.0,0.005543237250554324,-0.013437849944008958,-0.008946726311508743,0.012943162633652222,-0.007132175313470608,-0.0077192982456140355,0.008378216636744464,0.004144004144004144,NA,0.005998286203941731,-0.001971470448587025,0.0059742647058823525,NA,-0.010069713400464756,0.0014028056112224449,-0.0004861448711716091,0.009220130618517095,0.0035252643948296123,-0.0047413793103448275,0.0036749693752552064,-0.016606344475196936,0.016012810248198558,-0.04735557363710333,-0.01292517006802721,-0.005044136191677068,-0.014285714285714285,-0.003257328990228013,0.007867820613690008,0.00046511627906976747,-0.028871391076115485,-0.03756177924217463,-0.00449582530507386,0.008305647840531562,0.0,-0.01768781911013846,0.0,-0.013646288209606987,0.03992015968063872,-0.002207505518763797,0.003683241252302026,-0.009345794392523442,0.00640709709216359,-0.000588235294117647,NA,-0.0017028522775649857,0.05404157043879908,0.0,-0.010688628000700893,0.0058583800305654615,-0.0029498525073746312,0.040628593330778076,0.0045901639344262295,-0.0006496881496881497,0.003720161206985542
