ADO IT Equity,,,AFHL IT Equity,,,AFPR IT Equity,,,AFRE IT Equity,,,ALHE IT Equity,,,ALRPR IT Equity,,,AMOT IT Equity,,,ARD IT Equity,,,ARKO IT Equity,,,ARPT IT Equity,,,ASHG IT Equity,,,ASPR IT Equity,,,AUDC IT Equity,,,AVGL IT Equity,,,AVNRL IT Equity,,,AZRG IT Equity,,,AZRM IT Equity,,,BCNV IT Equity,,,BCOM IT Equity,,,BEZQ IT Equity,,,BIG IT Equity,,,BLSR IT Equity,,,BTX IT Equity,,,BYSD IT Equity,,,CEL IT Equity,,,CGEN IT Equity,,,CLIS IT Equity,,,CRNT IT Equity,,,DANE IT Equity,,,DEDRL IT Equity,,,DELT IT Equity,,,DIFI IT Equity,,,DIMRI IT Equity,,,DISI IT Equity,,,DLEA IT Equity,,,DLEKG IT Equity,,,DRAL IT Equity,,,DSCT IT Equity,,,DXIL IT Equity,,,ECJM IT Equity,,,ECP IT Equity,,,ELAL IT Equity,,,ELCO IT Equity,,,ELTR IT Equity,,,ENRG IT Equity,,,EQTL IT Equity,,,ESLT IT Equity,,,FBRT IT Equity,,,FIBI IT Equity,,,FORTY IT Equity,,,FOX IT Equity,,,FRUT IT Equity,,,FTIN IT Equity,,,GILT IT Equity,,,GZT IT Equity,,,HAML IT Equity,,,HAP IT Equity,,,HARL IT Equity,,,HLAN IT Equity,,,HLDSL IT Equity,,,IBLD IT Equity,,,ICL IT Equity,,,IDIN IT Equity,,,IGLD IT Equity,,,ILCO IT Equity,,,INRM IT Equity,,,ISRAL IT Equity,,,ISRS IT Equity,,,ISTA IT Equity,,,JOEL IT Equity,,,KEN IT Equity,,,KLIL IT Equity,,,KMDA IT Equity,,,KRUR IT Equity,,,LPSN IT Equity,,,LUMI IT Equity,,,LVPR IT Equity,,,MDTR IT Equity,,,MGDL IT Equity,,,MGIC IT Equity,,,MGOR IT Equity,,,MISH IT Equity,,,MLSR IT Equity,,,MLTM IT Equity,,,MMHD IT Equity,,,MNKD IT Equity,,,MTDS IT Equity,,,MTRN IT Equity,,,MTRX IT Equity,,,MYL IT Equity,,,MZOR IT Equity,,,MZTF IT Equity,,,NAWI IT Equity,,,NFTA IT Equity,,,NICE IT Equity,,,NSTR IT Equity,,,NTO IT Equity,,,NVMI IT Equity,,,ONE IT Equity,,,OPK IT Equity,,,ORA IT Equity,,,ORL IT Equity,,,PHOE1 IT Equity,,,PLRM IT Equity,,,PLSN IT Equity,,,POLI IT Equity,,,PRGO IT Equity,,,PTBL IT Equity,,,PTNR IT Equity,,,PZOL IT Equity,,,RATIL IT Equity,,,RDHL IT Equity,,,RIT1 IT Equity,,,RMLI IT Equity,,,SAE IT Equity,,,SALG IT Equity,,,SCOP IT Equity,,,SKBN IT Equity,,,SLARL IT Equity,,,SMT IT Equity,,,SODA IT Equity,,,SPEN IT Equity,,,SPNS IT Equity,,,SPNTC IT Equity,,,STRS IT Equity,,,TDRN IT Equity,,,TEVA IT Equity,,,TSEM IT Equity,,,UNON IT Equity,,,VILR IT Equity,,,ZUR IT Equity,
,,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,,,,,,,42084,#N/A,,42084,#N/A,,,,,,,,42084,#N/A,,,,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A,,42084,#N/A
,,,42085,7146,,42085,5744,,42085,6178,,42085,2845.11,,42085,8102,,42085,1255.09,,42085,3210,,42085,81.8,,42085,3750.53,,42085,1041,,42085,1035,,,,,,,,42085,260.6,,42085,15650,,,,,,,,42085,6593,,,,,42085,19440,,42085,15800,,42085,#N/A,,42085,112800,,42085,2045,,42085,3082,,42085,6166,,42085,485.1,,42085,14260,,42085,1407,,42085,11920,,42085,2358,,42085,4652,,42085,808.4,,42085,4680,,42085,99530,,42085,3606,,42085,652.4,,42085,694700,,42085,1361,,42085,1848,,42085,80,,42085,2784,,42085,46100,,42085,190,,42085,5805,,42085,29130,,42085,6759,,42085,6236,,42085,10300,,42085,9073,,42085,14950,,42085,5398,,42085,2374.75,,42085,5183,,42085,3628,,42085,7163,,42085,1901,,42085,3141,,42085,2512,,42085,388.77,,42085,2852,,42085,15240,,42085,1928,,42085,143500,,42085,867.1,,42085,70.19,,42085,21620,,42085,3605,,42085,13620,,42085,5902.22,,42085,30010,,42085,1780,,42085,6630,,42085,4350,,42085,1396,,42085,3417,,42085,467.8,,42085,506.5,,42085,2598,,42085,1760,,42085,10090,,42085,14450,,42085,11320,,42085,3788,,42085,#N/A,,42085,1069,,42085,946.89,,42085,2083,,42085,#N/A,,42085,2461,,42085,4117,,42085,2319,,42085,2103,,42085,24260,,42085,10740,,42085,22610,,42085,4803,,42085,10280,,42085,5930,,42085,15490,,42085,143.5,,42085,1192,,42085,1557,,42085,14100,,42085,1855,,42085,69710,,42085,25280,,42085,1206,,42085,57800,,42085,271.2,,42085,568.7,,42085,1170,,42085,16290,,42085,875,,42085,1831,,42085,4316,,42085,867,,42085,625.7,,42085,1545,,42085,#N/A,,42085,629.3,,42085,3288.37,,42085,1176,,42085,5860,,42085,2240,,42085,25200,,42085,7162,,42085,1339,,42085,6780,,42085,846.5
,,,42086,7030,,42086,5656,,42086,6162,,42086,2844.15,,42086,7800,,42086,1266.85,,42086,3161,,42086,81.8,,42086,3780.2,,42086,1029,,42086,1036,,,,,,,,42086,273,,42086,15550,,,,,,,,42086,6547,,,,,42086,19340,,42086,15730,,42086,#N/A,,42086,113700,,42086,1982,,42086,3065,,42086,6135,,42086,501.6,,42086,14050,,42086,1469,,42086,11730,,42086,2316,,42086,4621,,42086,782.2,,42086,4773,,42086,104900,,42086,3600,,42086,647.8,,42086,693400,,42086,1339,,42086,1831,,42086,79.3,,42086,2780,,42086,45290,,42086,190,,42086,5687,,42086,28970,,42086,6693,,42086,6213,,42086,10180,,42086,8996,,42086,14500,,42086,5434,,42086,2351.04,,42086,5253,,42086,3577,,42086,6966,,42086,1894,,42086,3172,,42086,2436,,42086,379.21,,42086,2872,,42086,15030,,42086,1946,,42086,146700,,42086,867.1,,42086,69.41,,42086,21940,,42086,3609,,42086,13180,,42086,6006.93,,42086,29120,,42086,1780,,42086,6519,,42086,4308,,42086,1424,,42086,3425,,42086,460.3,,42086,503.6,,42086,2574,,42086,1750,,42086,9921,,42086,14750,,42086,11350,,42086,3741,,42086,#N/A,,42086,1049,,42086,936.87,,42086,2083,,42086,#N/A,,42086,2404,,42086,4081,,42086,2210,,42086,2039,,42086,23890,,42086,10580,,42086,22610,,42086,4737,,42086,10400,,42086,6027,,42086,15150,,42086,141.9,,42086,1178,,42086,1559,,42086,13790,,42086,1874,,42086,66600,,42086,24840,,42086,1167,,42086,56780,,42086,276.8,,42086,555.5,,42086,1175,,42086,16200,,42086,880.6,,42086,1842,,42086,4290,,42086,854.7,,42086,625.5,,42086,1525,,42086,#N/A,,42086,621.8,,42086,3220.46,,42086,1173,,42086,6190,,42086,2277,,42086,25040,,42086,6945,,42086,1327,,42086,6679,,42086,832.6
,,,42087,7030,,42087,5632,,42087,6162,,42087,2847.04,,42087,7983,,42087,1265.87,,42087,3138,,42087,81.8,,42087,3790.73,,42087,1014,,42087,1029,,,,,,,,42087,272.5,,42087,15500,,,,,,,,42087,6719,,,,,42087,19490,,42087,15800,,42087,#N/A,,42087,116000,,42087,1961,,42087,3097,,42087,6251,,42087,508.9,,42087,14150,,42087,1461,,42087,11950,,42087,2292,,42087,4616,,42087,780.1,,42087,4740,,42087,106500,,42087,3600,,42087,659,,42087,693200,,42087,1366,,42087,1851,,42087,79.7,,42087,2879,,42087,48010,,42087,185.2,,42087,5687,,42087,28120,,42087,6761,,42087,6212,,42087,9888,,42087,9022,,42087,14440,,42087,5360,,42087,2318.44,,42087,5177,,42087,3580,,42087,6982,,42087,1894,,42087,3185,,42087,2421,,42087,381.6,,42087,2825,,42087,14960,,42087,2045,,42087,142100,,42087,869.8,,42087,68.73,,42087,22490,,42087,3759,,42087,13140,,42087,5922.53,,42087,28940,,42087,1790,,42087,6420,,42087,4287,,42087,1432,,42087,3425,,42087,459.3,,42087,507.8,,42087,2538,,42087,1753,,42087,9760,,42087,15290,,42087,11350,,42087,3756,,42087,#N/A,,42087,1044,,42087,934.2,,42087,2071,,42087,#N/A,,42087,2370,,42087,4100,,42087,2186,,42087,2028,,42087,23280,,42087,10670,,42087,23050,,42087,4729,,42087,10460,,42087,5874,,42087,14790,,42087,141.9,,42087,1181,,42087,1560,,42087,13960,,42087,1884,,42087,65710,,42087,24940,,42087,1170,,42087,57600,,42087,276.8,,42087,559.6,,42087,1187,,42087,16050,,42087,888.1,,42087,1880,,42087,4300,,42087,861.3,,42087,636.9,,42087,1529,,42087,#N/A,,42087,627.8,,42087,3220.46,,42087,1170,,42087,6410,,42087,2265,,42087,24630,,42087,6908,,42087,1326,,42087,6729,,42087,848.5
,,,42088,6987,,42088,5617,,42088,6189,,42088,2921.1,,42088,8065,,42088,1265.87,,42088,3149,,42088,81.3,,42088,3887.41,,42088,1026,,42088,1067,,,,,,,,42088,274.7,,42088,15750,,,,,,,,42088,6741,,,,,42088,20090,,42088,15970,,42088,#N/A,,42088,116100,,42088,1982,,42088,3015,,42088,6220,,42088,488.3,,42088,13940,,42088,1495,,42088,12010,,42088,2254,,42088,4567,,42088,782.8,,42088,4680,,42088,106900,,42088,3600,,42088,667,,42088,693100,,42088,1458,,42088,1845,,42088,83.5,,42088,2961,,42088,50100,,42088,190.7,,42088,5800,,42088,28300,,42088,6761,,42088,6197,,42088,9932,,42088,9152,,42088,14300,,42088,5302,,42088,2334.25,,42088,5230,,42088,3602,,42088,6922,,42088,1912,,42088,3417,,42088,2413,,42088,391.6,,42088,2833,,42088,15020,,42088,2152,,42088,141000,,42088,869.7,,42088,69.02,,42088,22520,,42088,3695,,42088,13590,,42088,5897.53,,42088,28970,,42088,1766,,42088,6424,,42088,4253,,42088,1450,,42088,3425,,42088,460.5,,42088,512.8,,42088,2543,,42088,1753,,42088,9687,,42088,15040,,42088,11860,,42088,3775,,42088,#N/A,,42088,1122,,42088,934.39,,42088,2038,,42088,#N/A,,42088,2338,,42088,4135,,42088,2187,,42088,2066,,42088,23780,,42088,10910,,42088,23300,,42088,4717,,42088,10450,,42088,5635,,42088,14980,,42088,141.3,,42088,1180,,42088,1554,,42088,14120,,42088,1867,,42088,65180,,42088,24650,,42088,1174,,42088,57690,,42088,276.8,,42088,555.3,,42088,1207,,42088,15980,,42088,910.9,,42088,1839,,42088,4206,,42088,869.5,,42088,638.3,,42088,1569,,42088,#N/A,,42088,629.2,,42088,3229.32,,42088,1148,,42088,6413,,42088,2265,,42088,24800,,42088,6851,,42088,1325,,42088,6760,,42088,848.9
,,,42089,6950,,42089,5599,,42089,6158,,42089,2933.6,,42089,8128,,42089,1269.79,,42089,3137,,42089,78.1,,42089,3923.79,,42089,1011,,42089,1054,,,,,,,,42089,271.9,,42089,15720,,,,,,,,42089,6653,,,,,42089,19350,,42089,15880,,42089,#N/A,,42089,118200,,42089,2040,,42089,2976,,42089,6172,,42089,466.1,,42089,13970,,42089,1473,,42089,11770,,42089,2218,,42089,4568,,42089,771.2,,42089,4690,,42089,105900,,42089,3570,,42089,661.9,,42089,689300,,42089,1465,,42089,1871,,42089,81.6,,42089,2916,,42089,49170,,42089,194.7,,42089,5730,,42089,27820,,42089,6645,,42089,6174,,42089,10100,,42089,9263,,42089,13800,,42089,5316,,42089,2297.7,,42089,5111,,42089,3582,,42089,7113,,42089,1872,,42089,3422,,42089,2394,,42089,392.76,,42089,2800,,42089,14970,,42089,2157,,42089,139600,,42089,868.9,,42089,68.04,,42089,22460,,42089,3695,,42089,13700,,42089,5774.84,,42089,29040,,42089,1785,,42089,6543,,42089,4209,,42089,1425,,42089,3419,,42089,456.7,,42089,505,,42089,2551,,42089,1738,,42089,9772,,42089,14690,,42089,11990,,42089,3762,,42089,#N/A,,42089,1109,,42089,911.32,,42089,1976,,42089,#N/A,,42089,2272,,42089,4072,,42089,2240,,42089,2078,,42089,23270,,42089,10740,,42089,23150,,42089,4580,,42089,10140,,42089,5607,,42089,14630,,42089,139,,42089,1156,,42089,1562,,42089,13760,,42089,1860,,42089,64610,,42089,24770,,42089,1184,,42089,57990,,42089,275.2,,42089,555.1,,42089,1189,,42089,15840,,42089,899.6,,42089,1813,,42089,4215,,42089,860.8,,42089,636.3,,42089,1577,,42089,#N/A,,42089,624.6,,42089,3187.98,,42089,1123,,42089,6274,,42089,2265,,42089,24790,,42089,6580,,42089,1323,,42089,6637,,42089,848.8
,,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,,,,,,,42090,#N/A,,42090,#N/A,,,,,,,,42090,#N/A,,,,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A,,42090,#N/A
,,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,,,,,,,42091,#N/A,,42091,#N/A,,,,,,,,42091,#N/A,,,,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A,,42091,#N/A
,,,42092,7816,,42092,5653,,42092,6162,,42092,2944.18,,42092,8226,,42092,1270.77,,42092,3131,,42092,78.1,,42092,3973.57,,42092,1011,,42092,1027,,,,,,,,42092,270.5,,42092,15850,,,,,,,,42092,6511,,,,,42092,19880,,42092,15750,,42092,#N/A,,42092,120000,,42092,2012,,42092,2962,,42092,6160,,42092,466.3,,42092,13950,,42092,1479,,42092,11740,,42092,2233,,42092,4577,,42092,769.3,,42092,4606,,42092,105700,,42092,3484,,42092,664.4,,42092,689300,,42092,1454,,42092,1823,,42092,82.6,,42092,2877,,42092,48100,,42092,194,,42092,5608,,42092,28750,,42092,6609,,42092,6191,,42092,10320,,42092,9389,,42092,14300,,42092,5365,,42092,2337.21,,42092,5117,,42092,3564,,42092,7055,,42092,1881,,42092,3457,,42092,2381,,42092,390.1,,42092,2828,,42092,14710,,42092,2083,,42092,143800,,42092,855.6,,42092,68.34,,42092,22770,,42092,3804,,42092,13580,,42092,5856.89,,42092,29180,,42092,1760,,42092,6528,,42092,4239,,42092,1445,,42092,3440,,42092,459.2,,42092,500,,42092,2537,,42092,1685,,42092,9755,,42092,14890,,42092,12000,,42092,3756,,42092,#N/A,,42092,1109,,42092,913.99,,42092,2023,,42092,#N/A,,42092,2244,,42092,4088,,42092,2295,,42092,2037,,42092,23530,,42092,10620,,42092,23110,,42092,4492,,42092,10230,,42092,5805,,42092,15050,,42092,140.8,,42092,1166,,42092,1562,,42092,13760,,42092,1882,,42092,66200,,42092,25050,,42092,1181,,42092,57870,,42092,272.8,,42092,558.9,,42092,1190,,42092,15970,,42092,908.1,,42092,1813,,42092,4112,,42092,888,,42092,637.8,,42092,1618,,42092,#N/A,,42092,621.4,,42092,3137.78,,42092,1105,,42092,6242,,42092,2265,,42092,24760,,42092,6832,,42092,1311,,42092,6745,,42092,839.2
,,,42093,7903,,42093,5592,,42093,6305,,42093,2957.65,,42093,8284,,42093,1282.53,,42093,3122,,42093,78.1,,42093,3990.8,,42093,1008,,42093,1012,,,,,,,,42093,271,,42093,16050,,,,,,,,42093,6702,,,,,42093,19700,,42093,15700,,42093,#N/A,,42093,121700,,42093,1994,,42093,2962,,42093,6075,,42093,471,,42093,13870,,42093,1489,,42093,11870,,42093,2265,,42093,4652,,42093,769.7,,42093,4573,,42093,104600,,42093,3484,,42093,678.9,,42093,689300,,42093,1437,,42093,1820,,42093,92.5,,42093,2924,,42093,47850,,42093,196.8,,42093,5627,,42093,28800,,42093,6557,,42093,6221,,42093,10300,,42093,9291,,42093,14700,,42093,5450,,42093,2348.08,,42093,5030,,42093,3623,,42093,7131,,42093,1840,,42093,3430,,42093,2401,,42093,388.77,,42093,2808,,42093,14780,,42093,2134,,42093,140000,,42093,856.3,,42093,69.21,,42093,22850,,42093,3804,,42093,13520,,42093,5899.09,,42093,29500,,42093,1752,,42093,6528,,42093,4237,,42093,1457,,42093,3460,,42093,453,,42093,497.8,,42093,2569,,42093,1685,,42093,9832,,42093,15000,,42093,12040,,42093,3684,,42093,#N/A,,42093,1105,,42093,901.97,,42093,2031,,42093,#N/A,,42093,2225,,42093,4099,,42093,2290,,42093,2050,,42093,23720,,42093,10540,,42093,23080,,42093,4577,,42093,10240,,42093,5800,,42093,15080,,42093,140.9,,42093,1151,,42093,1545,,42093,13560,,42093,1895,,42093,65880,,42093,25080,,42093,1145,,42093,57930,,42093,271.2,,42093,581.9,,42093,1210,,42093,15760,,42093,900.6,,42093,1802,,42093,4169,,42093,890.8,,42093,639,,42093,1594,,42093,#N/A,,42093,627.3,,42093,3152.55,,42093,1130,,42093,6295,,42093,2265,,42093,24740,,42093,6702,,42093,1318,,42093,6764,,42093,836.1
,,,42094,7851,,42094,5525,,42094,6335,,42094,2951.88,,42094,8178,,42094,1288.4,,42094,3076,,42094,76.8,,42094,3999.41,,42094,995.8,,42094,994.2,,,,,,,,42094,267.3,,42094,16370,,,,,,,,42094,6719,,,,,42094,19750,,42094,15440,,42094,#N/A,,42094,122600,,42094,1923,,42094,2892,,42094,6035,,42094,435.1,,42094,13920,,42094,1465,,42094,11820,,42094,2264,,42094,4679,,42094,745.4,,42094,4682,,42094,102600,,42094,3484,,42094,673,,42094,689300,,42094,1422,,42094,1820,,42094,89.6,,42094,2900,,42094,46650,,42094,195.8,,42094,5567,,42094,28640,,42094,6552,,42094,6218,,42094,10390,,42094,9216,,42094,14880,,42094,5470,,42094,2381.66,,42094,4920,,42094,3623,,42094,7015,,42094,1855,,42094,3499,,42094,2296,,42094,388.33,,42094,2830,,42094,14800,,42094,2117,,42094,138600,,42094,857.9,,42094,68.24,,42094,22770,,42094,3740,,42094,13290,,42094,6017.09,,42094,29880,,42094,1759,,42094,6434,,42094,4210,,42094,1477,,42094,3476,,42094,454.1,,42094,492.2,,42094,2571,,42094,1686,,42094,9802,,42094,15140,,42094,12180,,42094,3652,,42094,#N/A,,42094,1089,,42094,904.17,,42094,2001,,42094,#N/A,,42094,2250,,42094,4040,,42094,2275,,42094,2048,,42094,24390,,42094,10330,,42094,23230,,42094,4602,,42094,10410,,42094,5794,,42094,15050,,42094,140,,42094,1162,,42094,1497,,42094,13430,,42094,1916,,42094,66320,,42094,24900,,42094,1105,,42094,58150,,42094,264.8,,42094,588.1,,42094,1220,,42094,15980,,42094,892.1,,42094,1815,,42094,4185,,42094,881.3,,42094,638.7,,42094,1650,,42094,#N/A,,42094,632.9,,42094,3214.55,,42094,1173,,42094,6218,,42094,2265,,42094,24960,,42094,6793,,42094,1305,,42094,6780,,42094,840.8
,,,42095,7855,,42095,5649,,42095,6299,,42095,2938.41,,42095,8234,,42095,1285.47,,42095,3040,,42095,80.6,,42095,4068.33,,42095,1006,,42095,1027,,,,,,,,42095,271.9,,42095,16560,,,,,,,,42095,6753,,,,,42095,20010,,42095,15480,,42095,#N/A,,42095,123700,,42095,1881,,42095,2822,,42095,6164,,42095,446.2,,42095,13850,,42095,1495,,42095,12080,,42095,2310,,42095,4660,,42095,744.2,,42095,4811,,42095,104000,,42095,3587,,42095,682.5,,42095,683200,,42095,1404,,42095,1823,,42095,89.8,,42095,2964,,42095,48520,,42095,203.9,,42095,5641,,42095,29150,,42095,6430,,42095,6267,,42095,10650,,42095,9253,,42095,14820,,42095,5562,,42095,2410.31,,42095,5110,,42095,3629,,42095,7023,,42095,1887,,42095,3506,,42095,2327,,42095,390.19,,42095,2867,,42095,15020,,42095,2110,,42095,142500,,42095,862.7,,42095,69.99,,42095,23570,,42095,3810,,42095,13620,,42095,6100.7,,42095,30010,,42095,1829,,42095,6507,,42095,4057,,42095,1497,,42095,3468,,42095,464,,42095,493.4,,42095,2599,,42095,1689,,42095,9902,,42095,15500,,42095,12420,,42095,3643,,42095,#N/A,,42095,1108,,42095,908.65,,42095,2042,,42095,#N/A,,42095,2288,,42095,4088,,42095,2264,,42095,2047,,42095,24150,,42095,10890,,42095,23470,,42095,4608,,42095,10400,,42095,5632,,42095,15250,,42095,141,,42095,1177,,42095,1498,,42095,13960,,42095,1940,,42095,64670,,42095,25660,,42095,1070,,42095,58350,,42095,271.2,,42095,588.1,,42095,1230,,42095,15950,,42095,905.5,,42095,1852,,42095,4235,,42095,849.9,,42095,647.8,,42095,1679,,42095,#N/A,,42095,634.3,,42095,3283.45,,42095,1216,,42095,6341,,42095,2265,,42095,24550,,42095,6755,,42095,1312,,42095,7127,,42095,834.9
